bodyId,instance,type
1776208262,LPC1,LPC1
5812998882,(PVM01)_L,
575073196,ADL16a_pct(ADL16)_R,ADL16a_pct
5812997938,LLPC2b,LLPC2b
2093361647,(LWF3)_R,
1533723752,LC11(PLBDL4)_R,LC11
5813079244,ADL19t_pct(ADL19)_R,ADL19t_pct
977387419,(PDM09)_L,
2349505897,AVL02oh_pct(AVL02)_R,AVL02oh_pct
1751329909,LPLC2,LPLC2
5813057148,PDM05c_pct(PDM05)_R,PDM05c_pct
1067387294,FQ8_C2_L,FQ8
978630099,(PDM16)_L,
1261130144,FQ6_a_C9_L,FQ6_a
1467694023,(AVM09)_L,
729211483,ADL05z_b_pct(ADL05)_R,ADL05z_b_pct
390952738,ADL12t_pct(ADL12)_R,ADL12t_pct
296885362,ADM07a_b_pct(ADM07)_L,ADM07a_b_pct
699358695,ADL25j_pct(ADL25)_R,ADL25j_pct
421297236,AVL12t_pct(AVL12)_R,AVL12t_pct
513357277,ADL22d_a_pct(ADL22)_R,ADL22d_a_pct
794277305,(PDM08)_L,
1159948125,MC62(LWF5)_R,MC62
1344086667,LC25,LC25
359586213,PAM09(B1ped)(ADM02)_R,PAM09
544107335,ADL15p_a_pct(ADL15)_R,ADL15p_a_pct
394060620,KCab-s,KCab-sc
858838467,ADL14i_a_pct(ADL14)_R,ADL14i_a_pct
2135016054,PVL07g_c_pct(PVL07)_R,PVL07g_c_pct
360690414,AVL23e_pct(AVL23)_R,AVL23e_pct
1603109870,PVM09t_pct(PVM09)_R,PVM09t_pct
508616471,KCg,KCg
5812993257,PVL14f_pct(PVL14)_R,PVL14f_pct
1137503987,AVL11f_pct(AVL11)_R,AVL11f_pct
5813016958,PVL04oe_pct(PVL04)_R,PVL04oe_pct
796733478,PVL05ox_pct(PVL05)_R,PVL05ox_pct
5813082847,KCab-c,KCab-sc
1107423154,MC61,MC61
1046730586,MC64,MC64
1167295916,R4d_b(ring)(AVM07)_R,R4d_b
1231070792,R5(ring)(AVM07)_L,R5
578034170,,
574834955,PDM31c_pct(PDM31)_R,PDM31c_pct
1570685033,mlPN2(AVM04)_R,olfactory multi vPN mlALT
1467344475,AVM09m_pct(AVM09)_R,AVM09m_pct
915605935,FQ10_b_C5_R,FQ10_b
5813055889,KCab-s,KCab-sc
1170326295,KCa'b',KCa'b'
915148745,PVL03s_pct(PVL03)_R,PVL03s_pct
1064296296,PDM16u_pct(PDM16)_R,PDM16u_pct
510278853,PDL06ol_pct(PDL06)_R,PDL06ol_pct
5813016796,(PDM09)_L,
1889253785,mPN1_VA3(AVM01)_R,VA3 adPN
5813068840,PVM15e_pct(PVM15)_R,PVM15e_pct
880526308,PFNp(PB01)_a_L,PFNp_a
5813087532,IbSpsP(PB17)_R9,IbSpsP
1009768220,FQ10_b_C7_R,FQ10_b
693483018,mPN1_DL5(AVM01)_R,DL5 adPN
1259218128,AVL07oy_pct(AVL07)_R,AVL07oy_pct
5813057956,KCg,KCg
1745946928,AVM08t_pct(AVM08)_R,AVM08t_pct
422155460,(MBDLaxon2),
1843118063,LLPC1,LLPC1
643401816,ADM01s_pct(ADM01)_R,ADM01s_pct
546307782,(PDM09)_L,
1342704830,LC11(PLBDL4)_R,LC11
1107423040,MC61,MC61
392285973,ADL02r_pct(ADL02)_R,ADL02r_pct
295141570,SA1_a(AVM08)_R,SA1_a
1781031237,PVM04z_a_pct(PVM04)_R,PVM04z_a_pct
1857485213,LN?(AL),
1621806893,AVL01oa_pct(AVL01)_R,AVL01oa_pct
421992055,ADL20e_d_pct(ADL20)_R,ADL20e_d_pct
5813034670,PDM14j_c_pct(PDM14)_R,PDM14j_c_pct
1039672477,PVL03z_pct(PVL03)_R,PVL03z_pct
394427392,KCab-s,KCab-sc
5813012786,PDM12b_b_pct(PDM12)_R,PDM12b_b_pct
5813065308,KCab-s,KCab-sc
5813079585,PVL12f_pct(pIP8b)(PVL12)_R,PVL12f_pct
1129772186,FQ6_b_C7_R,FQ6_b
1375254211,PVM05d_pct(PVM05)_R,PVM05d_pct
1568181600,AVL05oo_pct(AVL05)_R,AVL05oo_pct
1447201088,mlPN2(AVM04)_R,DC4 vPN
1747216834,(LWF2)_R,
5813063229,KCab-s,KCab-sc
5812987803,PFNv(PB05)_R9,PFNv
915623395,FQ7_c_C5_L,FQ7_c
1324715168,AVL02n_pct(AVL02)_R,AVL02n_pct
924344128,LC10,LC10
695163759,PVL03h_a_pct(PVL03)_R,PVL03h_a_pct
610666582,PDM09ok_pct(PDM09)_R,PDM09ok_pct
5813064427,KCa'b',KCa'b'
5813054384,PDM28n_pct(pMP20)(PDM28)_R,PDM28n_pct
1077434622,MC64,MC64
5813061044,KCab-c,KCab-sc
5812980222,KCab-s,KCab-sc
510623727,PDL13c_pct(PDL13)_R,PDL13c_pct
1009893717,AVL08y_pct(aIP1d)(AVL08)_R,AVL08y_pct
1200247508,AVL02y_pct(AVL02)_R,AVL02y_pct
1129042596,Delta6I_04,Delta6I
734801540,FB02e(AVM08)_R,FB2D
855384597,AVL02q_b_pct(AVL02)_R,AVL02q_b_pct
5813022281,EPG(PB08)_L4,EPG
482754144,PVM03m_pct(PVM03)_R,PVM03m_pct
5812997144,LLPC3,LLPC3
985714517,LC10,LC10
1777974597,LLPC2b,LLPC2b
977736804,(PVM09)_L,
1748640603,LLPC2a,LLPC2a
1158903092,PDL09z_pct(PDL09)_R,PDL09z_pct
1747569967,LC11,LC11
1446527869,PVL15oa_pct(PVL15)_R,PVL15oa_pct
694834412,mPN1_VM4(AVM01)_R,VM4 adPN
1447103034,AVL10d_pct(AVL10)_R,AVL10d_pct
915610561,FB06b(PDL05)_R,FB6B
5812981990,KCg,KCg
1230530730,MC61,MC61
572754059,AVL06w_a_pct(AVL06)_R,AVL06w_a_pct
1229538180,AVL08h_pct(AVL08)_R,AVL08h_pct
1016749264,LC10,LC10
423442357,PDM15f_pct(pMP3b)(PDM15)_R,PDM15f_pct
1480170126,AVL02ok_pct(AVL02)_R,AVL02ok_pct
570742599,KCg,KCg
5813061112,,
1225455907,LC24,LC24
5812993609,LLPC2c,LLPC2c
1039293613,ADL21f_d_pct(ADL21)_R,ADL21f_d_pct
2034477252,PVM05t_pct(pIP13a)(PVM05)_R,PVM05t_pct
1731605047,AVL05m_pct(AVL05)_R,AVL05m_pct
1753359276,LC12,LC12
580732172,PDM13s_pct(PDM13)_L,PDM13s_pct
5812980370,KCab-c,KCab-sc
731919293,ADL01oh_pct(pSP9)(ADL01)_R,ADL01oh_pct
5812983898,KCa'b',KCa'b'
736830579,ADM02d_pct(ADM02)_R,ADM02d_pct
1721275233,MC64,MC64
1723024021,LC18,LC18
418214549,ADL20k_pct(ADL20)_R,ADL20k_pct
1376558469,AVL06ou_pct_R,AVL06ou_pct
5813039309,LN(AVM02)_R,olfactory LN
693500652,KCg,KCg
569317846,KCab-s,KCab-sc
540389734,KCg,KCg
768525647,KCa'b',KCa'b'
512671271,ADL02s_pct(ADL02)_R,ADL02s_pct
1110903093,LC10,LC10
1281191190,ON?(PDM26)_R,ON
477262101,KCab-c,KCab-sc
675166212,,
634707780,mlPN1_DP1m(AVM04)_R,olfactory multi vPN mlALT
1540552942,AVL05oc_pct(AVL05)_R,AVL05oc_pct
296544262,ADL07q_pct(ADL07)_R,ADL07q_pct
1284468417,PVM04oa_pct(PVM04)_R,PVM04oa_pct
889975909,AVM07g_a_pct(AVM07)_R,AVM07g_a_pct
916655865,(PDM14)_L,
1070430962,Delta6J_14,Delta6J
1037518512,mlPN2(AVM04)_R,olfactory multi vPN mlALT
662845370,PFNm(PB02)_b_R6,PFNm_b
5813070017,SCL-AVLP_R_002,
1878845629,LC17,LC17
607152422,PDL11i_pct(PDL11)_R,PDL11i_pct
388975834,PDM12oj_pct(pMP9)(PDM12)_R,PDM12oj_pct
977866721,mlPN2(AVM04)_R,olfactory multi vPN mlALT
1284054234,(LWF1)_R,
5813056257,PDL24d_pct(PDL24)_R,PDL24d_pct
893723183,AVM13f_pct(AVM13)_R,AVM13f_pct
1657949330,LPLC4,LPLC4
1199712272,R4d_a(ring)(AVM07)_L,R4d_a
298241038,PDM09oa_pct(PDM09)_R,PDM09oa_pct
1129302146,ADL19s_pct(ADL19)_R,ADL19s_pct
1040061244,Delta6K_12,Delta6K
738246510,(PVM12)_L,
5813012028,ADL15g_b_pct(ADL15)_R,ADL15g_b_pct
635424442,PDL14c_pct(PDL14)_R,PDL14c_pct
5812980299,ADM04u_pct(ADM04)_R,ADM04u_pct
509968249,PDL14p_pct(PDL14)_R,PDL14p_pct
2087892251,(pLOP1)_R,
1138462564,MC61,MC61
662767770,KCg,KCg
1034703497,PFNp(PB01)_b_L7,PFNp_b
828455332,ADL22c_b_pct(ADL22)_R,ADL22c_b_pct
363375408,KCab-c,KCab-sc
5813020789,ADL09c_c_pct(ADL09)_R,ADL09c_c_pct
1535808539,LC21(PLBDL4)_R,LC21
1104824699,FQ12_a_C1_R,FQ12_a
550319585,ADM04m_pct(ADM04)_R,ADM04m_pct
1005857944,AVL04olb_R,AVL04olb
861578690,LC10,LC10
1103792936,ADM03t_pct(ADM03)_R,ADM03t_pct
5813080632,FQ6_a_C7_R,FQ6_a
983663810,ADL12c_pct(ADL12)_R,ADL12c_pct
1747612919,LLPC2a,LLPC2a
1503754677,LC21,LC21
362862047,(PDM09)_L,
1297815807,PAM10(B1)(ADM08)_L,PAM10
735772860,PDL06on_pct(PDL06)_R,PDL06on_pct
922354084,AVM07b_a_pct(AVM07)_R,AVM07b_a_pct
1127423887,(PDM26)_L,
5813021832,KCa'b',KCa'b'
1198334861,R2_a(ring)(AVM07)_L,R2_a
1230018050,FQ6_b_C1_R,FQ6_b
1142356511,KCg,KCg
547240545,ADM07b_pct(ADM07)_L,ADM07b_pct
2033393885,AVL05f_pct(AVL05)_R,AVL05f_pct
632764978,KCg-d,KCg
362701764,KCab-s,KCab-sc
1286362973,(ADM01)_L,
894020730,MBON31(a'1a)(ADM10)_R,MBON31
5813057169,FB06d(PDL05)_R,FB6C_b
1167088413,MC61,MC61
1439979802,ADL02u_pct(ADL02)_R,ADL02u_pct
794622522,FB07c_L,FB7C
1812078876,LLPC1,LLPC1
815585355,KCab-c,KCab-sc
5813033012,KCg,KCg
1012954687,AVL03on_pct(AVL03)_R,AVL03on_pct
726663601,Delta0A_a(AB),Delta0A_a
1887867926,LN(AVM02)_R,olfactory LN
1075058701,AVL02m_b_pct(AVL02)_R,AVL02m_b_pct
541870397,EPG(PB08)_L6,EPG
1816106457,LC12,LC12
613083317,ADM07t_pct(ADM07)_L,ADM07t_pct
829145708,ADL05g_pct(ADL05)_R,ADL05g_pct
5813049105,PVL17p_pct(PVL17)_R,PVL17p_pct
2030031730,AVL01os_pct(AVL01)_R,AVL01os_pct
5812982876,KCg,KCg
5813067886,PVL18a_pct(pC2la)(PVL18)_R,PVL18a_pct
1172730733,KCg,KCg
791039731,PDL25d_pct(PDL25)_R,PDL25d_pct
1535471736,AVL11or_pct(AVL11)_R,AVL11or_pct
328373067,(PDM05)_L,
884123011,(PVM10)_L,
603349484,mlPN2(AVM04)_R,olfactory multi vPN mlALT
948342102,Delta0A_a(AB),Delta0A_a
510926056,PDL13f_b_pct(PDL13)_R,PDL13f_b_pct
1070613107,mlPNX(AVM04)_R,multi vPN mlALT
1232940390,MC61,MC61
1503581507,Delta0K,Delta0K
5812989173,KCg,KCg
330320065,(PDM08)_L,
607273128,PDM06j_a_pct(PDM06)_R,PDM06j_a_pct
1134970390,PVL04v_pct(PVL04)_R,PVL04v_pct
1343403608,,Li
941469087,Delta7(PB15)_a_R,Delta7_a
1353363841,AVL16m_pct(AVL16)_R,AVL16m_pct
1074735136,(PVM10)_L,
858030363,FQ10_b_C8_L,FQ10_b
514017455,AVL06v_a_pct(AVL06)_R,AVL06v_a_pct
971118202,KCab-s,KCab-sc
2305628261,PVM15d_pct(PVM15)_R,PVM15d_pct
425143700,ADM04n_c_pct(ADM04)_R,ADM04n_c_pct
1817799390,LC17,LC17
5813062631,KCg,KCg
698513115,PVL03ov_pct(PVL03)_R,PVL03ov_pct
394095053,ADM07h_pct(ADM07)_L,ADM07h_pct
1137210821,R4d_a(ring)(AVM07)_R,R4d_a
5813022599,PVL11e_a_pct(PVL11)_R,PVL11e_a_pct
670370239,(MBDLaxon1),
5813021666,aMe22(PDM30)_R,aMe22
2058954777,,
575750788,PDL22d_pct(PDL22)_R,PDL22d_pct
1039063931,FQ9_a_C5_R,FQ9_a
731923098,ADL05w_a_pct(ADL05)_R,ADL05w_a_pct
766388652,ADL12k_a_pct(ADL12)_R,ADL12k_a_pct
940079771,KCab-s,KCab-sc
1856466057,LN(AVM05)_R,olfactory LN
1759173561,AVL02op_pct(AVL02)_R,AVL02op_pct
1049510640,LC10,LC10
5813009260,PDM18g_pct(PDM18)_R,PDM18g_pct
703305408,ADL01d_pct(aSP6b)(ADL01)_R,ADL01d_pct
1753690864,LC12(lVLPT7)_R,LC12
1713788691,LPC1,LPC1
861229018,LC10,LC10
611274992,PDL22f_pct(PDL22)_R,PDL22f_pct
610299911,ADL06a_pct(ADL06)_R,ADL06a_pct
5901202018,LC13,LC13
1784730808,LC12,LC12
1104155212,FQ7_d_C1_L,FQ7_d
1141636389,KCg,KCg
1230933109,AVL03old_pct(AVL03)_R,AVL03old_pct
1044075948,ADL01h_a_pct(aSP8b)(ADL01)_R,ADL01h_a_pct
483336652,,
328713871,(PDM05)_L,
297166053,FB08i(PDM25)_R,FB7F_b
548549000,KCa'b',KCa'b'
700481649,,
5813075998,Delta6J_04,Delta6J
5813021809,KCa'b',KCa'b'
797855394,KCab-s,KCab-sc
1192698034,AVL04q_pct(AVL04)_R,AVL04q_pct
1139831160,MC61,MC61
1444969646,Delta0L,Delta0L
423343583,PDL05c_pct(PDL05)_R,PDL05c_pct
1038649756,PDM16b_pct(PDM16)_R,PDM16b_pct
5812983012,KCab-s,KCab-sc
5813038966,LPC1,LPC1
486073599,ADL04u_pct(ADL04)_R,ADL04u_pct
544037996,PDM06i_pct(PDM06)_R,PDM06i_pct
296194535,PDM07f_a_pct(PDM07)_R,PDM07f_a_pct
1282754143,aMe5,aMe5
1007402766,PDM16j_pct(PDM16)_R,PDM16j_pct
941141029,Delta6C_03,Delta6C
1946850979,LN(AL)?,
987419663,LC10,LC10
1314130144,aMe5,aMe5
1292794996,R3m(ring)(AVM07)_R,R3m
854110312,PVL11oe_pct(PVL11)_R,PVL11oe_pct
5812983345,KCab-s,KCab-sc
1260879446,AVL04e_pct(AVL04)_R,AVL04e_pct
955383212,LC10,LC10
1568729235,Delta0A_b,Delta0A_b
956060536,LC10,LC10
1134167069,Delta6K_11,Delta6K
1200195649,LC9,LC9
1869649833,LC31,LC31
1888524453,mlPN1_VA1d(AVM04)_R,VA1d vPN
919526332,AVL07j_pct(AVL07)_R,AVL07j_pct
419588136,ADL20e_a_pct(ADL20)_R,ADL20e_a_pct
5813133134,PDM16m_pct(PDM16)_R,PDM16m_pct
1266478519,PAM12(y3)(ADM08)_L,PAM12
612648076,ADL14b_pct(ADL14)_R,ADL14b_pct
5813034336,LC17(lVLPT4)_R,LC17
363379387,KCab-c,KCab-sc
1131822530,Delta6I_14,Delta6I
951597076,AVL03v_pct(AVL03)_R,AVL03v_pct
670370808,PDL18d_a_pct(PDL18)_R,PDL18d_a_pct
1135902716,FQ6_a_C3_R,FQ6_a
1603054520,AVL01lu_pct(AVL01)_R,AVL01lu_pct
5813047695,,
391610069,PDM10ob_pct(PDM10)_R,PDM10ob_pct
603379393,,
5813019868,ADL05i_pct(ADL05)_R,ADL05i_pct
1654110835,,
1066831365,,
1888213190,mPNX(AVM01)_R,VC3l? adPN
947898091,PDL21m_pct(PDL21)_R,PDL21m_pct
1319586861,LC16,LC16
5813010510,PDL26e_pct(PDL26)_R,PDL26e_pct
643060819,ADL08b_pct(ADL08)_R,ADL08b_pct
1072101856,Delta0D,Delta0D
418175238,PDL24h_pct(PDL24)_R,PDL24h_pct
1420906080,AVM09n_pct(AVM09)_R,AVM09n_pct
1047489962,PAM11(a1)(ADM02)_L,PAM11
1160073701,PVM09k_pct(PVM09)_R,PVM09k_pct
1632361781,PVM03v_pct(PVM03)_R,PVM03v_pct
1322177047,FQ6_a_C8_L,FQ6_a
457196643,MBON16-like(a'3a)(PDL05)_R,MBON16-like
1290943306,AVL13f_pct(AVL13)_R,AVL13f_pct
5813045297,MC62(LWF5)_R,MC62
1077079340,MC61,MC61
1252337098,LC13(LWF1)_R,LC13
915157547,PVL03s_pct(PVL03)_R,PVL03s_pct
1473764281,PVL08a_pct(PVL08)_R,PVL08a_pct
1348242919,LC26(LWF6)_R,LC26
1069351982,PVM08w_pct(PVM08)_R,PVM08w_pct
877987901,KCab-s,KCab-sc
2153454486,PDM14a_c_pct(PDM14)_R,PDM14a_c_pct
613394707,PVL04om_pct(PVL04)_R,PVL04om_pct
1195606601,PFR_a(PB11a)_L5,PFR_a
550068041,,
1934124660,MC64,MC64
2058004702,(PVM09)_L,
548885407,KCa'b',KCa'b'
1723852574,PDM28a_pct(PDM28)_R,PDM28a_pct
2096909873,ADM06g_a_pct(ADM06)_R,ADM06g_a_pct
5813079193,FB04oh(AVM10)_R,FB4P_b
947462997,ADL05p_c_pct(ADL05)_R,ADL05p_c_pct
5813040766,(ADM12)_L,
579420623,FB05Ba_L,FB5Y
1109141661,MC61,MC61
732777416,PDM06h_a_pct(PDM06)_R,PDM06h_a_pct
5813013545,PDL09b_pct(PDL09)_R,PDL09b_pct
1663021115,,
518864844,KCa'b',KCa'b'
5813038202,LC9,LC9
5812984012,PVM08n_pct(PVM08)_R,PVM08n_pct
642123981,(aDT6c)(MBDLaxon1),
5813033033,ADM07oq_pct(ADM07)_L,ADM07oq_pct
5813002456,(PVF4)_R,
5901200623,PVL17f_pct(PVL17)_R,PVL17f_pct
789623676,AVL12i_pct(AVL12)_R,AVL12i_pct
1664027954,AVL05z_pct(AVL05)_R,AVL05z_pct
663242420,FQ4_b_C9_R_small,FQ4_b
1471337767,PDL12ol_pct(PDL12)_R,PDL12ol_pct
1236579033,,
5813063216,PDM20u_pct(PDM20)_R,PDM20u_pct
1191048727,(PLBDL10)_R,
5812987381,LLPC2a,LLPC2a
790391552,,
5813020004,PDL08q_pct(PDL08)_R,PDL08q_pct
5813010546,ADL10g_e_pct(ADL10)_R,ADL10g_e_pct
5813041244,PVL03c_c_pct(PVL03)_R,PVL03c_c_pct
327850917,PDL17q_pct(PDL17)_R,PDL17q_pct
5813079425,AVM07i_pct(AVM07)_R,AVM07i_pct
5813049491,PDL05oh_pct(PDL05)_R,PDL05oh_pct
2040344064,mPNX(AVM01)_R,olfactory multi adPN mALT
5812997212,LLPC3,LLPC3
1562703917,(LWF2)_R,
5813017292,(ADM01)_L,
5813024792,HBeyelet_001,HBeyelet
268237554,PDM20e_b_pct(PDM20)_R,PDM20e_b_pct
1873107977,LPC2,LPC2
1534616068,Delta0A_a(AB),Delta0A_a
643350227,PDM13r_pct(PDM13)_L,PDM13r_pct
1110557531,LC10,LC10
857210366,(ADL08)_L,
5812983110,(PVM09)_L,
1471337908,PDL12om_pct(PDL12)_R,PDL12om_pct
695508439,PDL14d_pct(PDL14)_R,PDL14d_pct
1438300285,LC13(LWF1)_R,LC13
886527723,ADL07k_pct(ADL07)_R,ADL07k_pct
1136744477,LC9(PLBDL3)_R,LC9
5813000781,PVL03j_pct(PVL03)_R,PVL03j_pct
5812997806,PVM04n_pct(PVM04)_R,PVM04n_pct
452996289,ADL03m_x_pct(ADL03)_R,ADL03m_x_pct
1074337946,ADL21i_pct(ADL21)_R,ADL21i_pct
1839366430,LLPC3,LLPC3
697398544,(PDM12)_L,
758419409,EPG(PB08)_L3,EPG
1040397559,Delta6C_12,Delta6C
5813012375,PDL19e_pct(PDL19)_R,PDL19e_pct
328935472,ADM10v_pct(ADM10)_R,ADM10v_pct
1078102419,MC61,MC61
1289359184,FB04y(PPM3-FB3/4-NO-DAN)(PVM09)_R,FB4M
1782992460,LC22(PVL01)_R,LC22
1992161820,VS(LPTC),VS
5813133450,(PVM10)_L,
800303089,PDL05r_pct(PDL05)_R,PDL05r_pct
1480589255,PVL07n_c_pct(PVL07)_R,PVL07n_c_pct
1226831477,PDL09r_pct(PDL09)_R,PDL09r_pct
1073138372,Delta0D,Delta0D
1963070366,(pLOP1)_R,
1415493056,AVM11e_pct(aDT5e)(AVM11)_R,AVM11e_pct
1448575109,LN1(LAL-NO2a)(AVM08)_R,LN1
1387527258,AVL01ln_pct(AVL01)_R,AVL01ln_pct
1377365394,PVM03oe_pct(PVM03)_R,PVM03oe_pct
5812986871,MC61,MC61
420615275,ADL03q_pct(ADL03)_R,ADL03q_pct
329646990,PVL04m_d_pct(PVL04)_R,PVL04m_d_pct
543433461,PDM07og_pct(PDM07)_R,PDM07og_pct
1256268811,AVL03b_e_pct(AVL03)_R,AVL03b_e_pct
5813015764,LC10,LC10
1939244343,LC12,LC12
5812980787,KCab-s,KCab-sc
2210986738,(pLOP2)_R,
1448111953,AVL03a_pct(AVL03)_R,AVL03a_pct
1107764206,MC61,MC61
1293688646,ADL14r_pct(ADL14)_R,ADL14r_pct
1498374987,(AVM09)_L,
849162741,(PDM19)_L,
5813023097,aMe4,aMe4
1261082560,R3d_b(ring)(AVM07)_L,R3d_b
885253510,Delta6E_14,Delta6E
1657517242,LC10,LC10
5813035168,ADL05r_f_pct(ADL05)_R,ADL05r_f_pct
5812982002,AVL01oh_pct(AVL01)_R,AVL01oh_pct
5813069792,KCg,KCg
1407853195,LC20,LC20
5813064789,LNd(aSP7a)(ADL30)_R,LNd
821003563,PDM08oa_pct(PDM08)_R,PDM08oa_pct
1496656782,PVM03t_a_pct(PVM03)_R,PVM03t_a_pct
1654516710,MC62(LWF5)_R,MC62
1133920966,Delta6K_04,Delta6K
908685688,KCab-s,KCab-sc
892277790,LT52(ADL19)_R,LT52
1658644171,LPLC1(PVL01)_R,LPLC1
799586652,MBON05(y4>y1y2)(AVM07)_L,MBON05
516603060,ADM04oc_pct(ADM04)_R,ADM04oc_pct
2185822630,LC20,LC20
1135294306,FQ7_d_C9_R,FQ7_d
1817790222,LC17,LC17
944055652,ADL05q_c_pct(ADL05)_R,ADL05q_c_pct
1449942479,AVL09b_pct(AVL09)_R,AVL09b_pct
1474084639,AVL13e_a_pct(AVL13)_R,AVL13e_a_pct
549161688,PVL04k_pct(PVL04)_R,PVL04k_pct
1104635802,(PDM19)_L,
573009633,PDL10h_pct(PDL10)_R,PDL10h_pct
694818168,PVL11y_pct(PVL11)_R,PVL11y_pct
2281293895,PVL02v_pct(PVL02)_R,PVL02v_pct
760566454,PDL08of_pct(PDL08)_R,PDL08of_pct
5813070872,mPN1_DM6(AVM01)_R,DM6 adPN
5813080769,ADM07oq_pct(ADM07)_R,ADM07oq_pct
1008253493,PDL28a_pct(PDL28)_R,PDL28a_pct
1764388538,LN(AVM05)_R,olfactory LN
670024927,PDM09od_pct(PDM09)_R,PDM09od_pct
736286550,FB05f_L,FB5F
5812980555,KCab-s,KCab-sc
5812982574,(lVLPT8)_R,
1753359088,LC12(lVLPT7)_R,LC12
1128576728,LT?,
1567028669,PFNp(PB01)_b_L8,PFNp_b
607195856,AVM13p_pct(AVM13)_R,AVM13p_pct
5812997111,LLPC3,LLPC3
5812986257,MC64,MC64
453333562,ADL14g_pct(ADL14)_R,ADL14g_pct
485918334,(aDT6b)(MBDLaxon2),
5813068559,AVL19c_pct(AVL19)_R,AVL19c_pct
978724517,Delta0D,Delta0D
297925887,(MBDLaxon2),
1667886676,AVM19e_pct(AVM19)_R,AVM19e_pct
1814751048,LC12,LC12
5813048670,LC6,LC6
633097828,ADL04a_pct(ADL04)_R,ADL04a_pct
356670712,FQ4_b_C4_L_small,FQ4_b
787205311,PDL10x_pct(PDL10)_R,PDL10x_pct
5813062668,AVL24g_pct(AVL24)_R,AVL24g_pct
701742479,PDM06r_c_pct(PDM06)_R,PDM06r_c_pct
1715006401,PDM17_pct(pMP7)(PDM17)_L,PDM17_pct
1281998821,LC31,LC31
327933679,PDM15g_d_pct(pMP3a)(PDM15)_R,PDM15g_d_pct
1409627117,PVL10w_b_pct(PVL10)_R,PVL10w_b_pct
2100010400,lPNX(AVM03)_R,VP5 + VP2 lPN
5901195352,PDL16v_pct(PDL16)_R,PDL16v_pct
5813082859,PVL05ov_pct(PVL05)_R,PVL05ov_pct
1191500957,ADM11f_pct_L,ADM11f_pct
296156918,SA1_b(AVM08)_R,SA1_b
546083486,ADL13n_c_pct(ADL13)_R,ADL13n_c_pct
792538051,(PDM09)_L,
2376180863,AVL11y_a_pct(AVL11)_R,AVL11y_a_pct
572642334,PDL08q_pct(PDL08)_R,PDL08q_pct
880875861,PEG(PB07)_L5,PEG
5813014873,EPG(PB08)_R1,EPG
581405615,,
332003899,KCab-c,KCab-sc
512765816,ADL15g_f_pct(ADL15)_R,ADL15g_f_pct
332685755,KCab-s,KCab-sc
1040004619,PVL15h_pct(PVL15)_R,PVL15h_pct
1256976902,Delta0M,Delta0M
888084738,ADL03d_pct(ADL03)_R,ADL03d_pct
1159123802,PFR_b(PB11b)_L1,PFR_b
1111753990,FB04Ba_L,FB5V
1749318240,PVM04z_b_pct(PVM04)_R,PVM04z_b_pct
5901222731,mPN_R(AVM03)_R,VP1d + VP4 lPN
1218728570,PEN(PB06)_b_R9,PEN_b(PEN2)
1233505806,PAM02(B'2a)(ADM08)_L,PAM02
1356760143,AVL02n_pct(AVL02)_R,AVL02n_pct
1698796278,AVL21b_pct(AVL21)_R,AVL21b_pct
295814895,PDL17s_b_pct(PDL17)_R,PDL17s_b_pct
5813050772,,
1753670413,(LWF1)_R,
1003564889,Delta6K_05,Delta6K
295827899,FQ12_b_C2_L,FQ12_b
2243458832,LC25,LC25
580926422,ADL17m_b_pct(ADL17)_R,ADL17m_b_pct
1749007519,LC22(PVL01)_R,LC22
667241165,PDL05ok_pct(PDL05)_R,PDL05ok_pct
454347852,ADL18g_pct(ADL18)_R,ADL18g_pct
5813075619,PDM07k_pct(PDM07)_R,PDM07k_pct
859200049,AVL02z_b_pct(aIP2a)(AVL02)_R,AVL02z_b_pct
1316846140,AVM08y_pct(AVM08)_R,AVM08y_pct
1200092356,FQ6_b_C2_R,FQ6_b
695154667,PDL14j_b_pct(PDL14)_R,PDL14j_b_pct
1070102904,FB05v_L,FB5T
295815897,FB09i(AVM10)_R,FB9B_e
1748299708,LLPC3,LLPC3
1788300760,mPN1_VA1v(DT3b)(AVM01)_R,VA1v adPN
453320313,AVL12d_pct(AVL12)_R,AVL12d_pct
357949102,PDL07oh_pct(DN3A)(PDL07)_R,PDL07oh_pct
1449502169,PVL07e_pct(PVL07)_R,PVL07e_pct
5813134294,(ADM01)_L,
1163531324,Delta6I_06,Delta6I
853437538,(PVM10)_L,
1293309124,AVL10g_b_pct(AVL10)_R,AVL10g_b_pct
299617872,PDM08q_a_pct(PDM08)_R,PDM08q_a_pct
861920007,LC10,LC10
644896959,PAM09(B1ped)_L,PAM09
886134689,PDL20t_pct(PDL20)_R,PDL20t_pct
1171915022,MC64,MC64
856071065,mlPN1_VA1v(aDT11b)(AVM04)_R,VA1v vPN
945156049,(LWF1)_R,
1105083895,ADL21f_a_pct(ADL21)_R,ADL21f_a_pct
5813011555,KCab-a,KCab-sc
5813047004,ADL10c_b_pct(ADL10)_R,ADL10c_b_pct
1509098829,GLN(LAL-NO1)(AVM08)_L,GLN
922608418,ADL12i_pct(ADL12)_R,ADL12i_pct
637540087,AVM13k_pct(AVM13)_R,AVM13k_pct
328188238,ADL02h_a_pct(ADL02)_R,ADL02h_a_pct
923657277,LC10,LC10
915188031,PDM05e_pct(PDM05)_R,PDM05e_pct
