,upstream_bodyId,downstream_bodyId,upstream_roi,downstream_roi,ux,uy,uz,dx,dy,dz,upstream_confidence,downstream_confidence
438,5813078552,424789697,bL(R),bL(R),22908,29221,20565,22918,29206,20566,0.879,0.875763
439,5813078552,424789697,bL(R),bL(R),21888,31116,19948,21882,31130,19946,0.885,0.987105
440,5813078552,424789697,bL(R),bL(R),21232,29099,20798,21232,29097,20816,0.975,0.966369
441,5813078552,424789697,bL(R),bL(R),20644,29389,20298,20646,29373,20290,0.981,0.986539
442,5813078552,424789697,bL(R),bL(R),23605,28304,20333,23614,28301,20318,0.944,0.975768
443,5813078552,424789697,bL(R),bL(R),20511,29725,20570,20524,29731,20573,0.91,0.715702
444,5813078552,424789697,bL(R),bL(R),22251,28476,20316,22237,28471,20304,0.954,0.836556
445,5813078552,424789697,bL(R),bL(R),21242,29051,20642,21245,29066,20636,0.98,0.900413
446,5813078552,424789697,bL(R),bL(R),21540,28647,21040,21558,28642,21037,0.946,0.986852
447,5813078552,424789697,bL(R),bL(R),24133,28208,20313,24141,28209,20301,0.95,0.999053
448,5813078552,424789697,bL(R),bL(R),22677,29915,20242,22682,29902,20251,0.921,0.98006
449,5813078552,424789697,bL(R),bL(R),20848,29279,20320,20832,29268,20323,0.946,0.983178
450,5813078552,424767514,PED(R),PED(R),13374,27570,18047,13370,27569,18054,0.959,0.971399
451,5813078552,424767514,PED(R),PED(R),13087,26915,17966,13080,26912,17994,0.993,0.650893
452,5813078552,424767514,PED(R),PED(R),13133,27149,17985,13138,27167,17999,0.946,0.899712
453,5813078552,424767514,bL(R),bL(R),22251,28476,20316,22258,28458,20311,0.954,0.997577
454,5813078552,424767514,PED(R),PED(R),13336,27471,18050,13343,27461,18067,0.977,0.969764
455,5813078552,424767514,PED(R),PED(R),13128,26441,17978,13136,26455,17989,0.977,0.918459
456,5813078552,424767514,PED(R),PED(R),13120,27124,17948,13124,27102,17941,0.997,0.940999
457,5813078552,424754530,bL(R),bL(R),22084,28340,20471,22079,28341,20452,0.868,0.997216
458,5813078552,424754530,aL(R),aL(R),14974,30849,17623,14984,30863,17613,0.97,0.877147
459,5813078552,424754530,aL(R),aL(R),15465,31012,17515,15465,30996,17514,0.994,0.976752
460,5813078552,423774471,aL(R),aL(R),16308,29857,13368,16303,29843,13383,0.975,0.985609
461,5813078552,423774471,aL(R),aL(R),16481,28501,11838,16479,28528,11840,0.948,0.711859
462,5813078552,423382015,aL(R),aL(R),16451,29507,12622,16421,29507,12617,0.988,0.415324
463,5813078552,423382015,aL(R),aL(R),15748,27949,10540,15766,27927,10506,0.981,0.318932
464,5813078552,423382015,aL(R),aL(R),16469,29489,12530,16480,29498,12521,0.98,0.776414
465,5813078552,423382015,aL(R),aL(R),16527,28694,12034,16513,28710,12041,0.994,0.847716
466,5813078552,423382015,aL(R),aL(R),15845,29527,10502,15838,29516,10481,0.986,0.320754
467,5813078552,422725634,PED(R),PED(R),13374,27570,18047,13350,27591,18054,0.959,0.49378
468,5813078552,422725634,bL(R),bL(R),15656,32754,20343,15653,32735,20344,0.997,0.984429
469,5813078552,422725634,bL(R),bL(R),15626,32715,20279,15619,32692,20247,0.996,0.847138
470,5813078552,422725634,bL(R),bL(R),16144,32683,20822,16139,32673,20812,0.731,0.945992
471,5813078552,422725634,bL(R),bL(R),17324,31707,20844,17304,31708,20848,0.964,0.96696
472,5813078552,422725634,bL(R),bL(R),15728,32777,20480,15733,32765,20488,0.982,0.887278
473,5813078552,422725634,bL(R),bL(R),15301,32500,20132,15309,32494,20131,0.854,0.994361
474,5813078552,422725634,bL(R),bL(R),15543,32621,20306,15556,32600,20301,0.998,0.845686
475,5813078552,422725634,aL(R),aL(R),16168,30790,18812,16165,30780,18824,0.976,0.947056
476,5813078552,422725634,bL(R),bL(R),16230,32699,20961,16242,32704,20952,0.715,0.795055
477,5813078552,422725634,bL(R),bL(R),18027,31328,20236,18037,31338,20231,0.98,0.84161
478,5813078552,422725634,bL(R),bL(R),20269,29702,20312,20278,29707,20309,0.976,0.99423
479,5813078552,422725634,bL(R),bL(R),15051,32111,20092,15051,32092,20082,0.954,0.910459
480,5813078552,422725634,aL(R),aL(R),18081,28815,6372,18093,28816,6375,0.965,0.727896
481,5813078552,422725634,aL(R),aL(R),16138,30886,18801,16120,30892,18795,0.998,0.621114
482,5813078552,422725634,bL(R),bL(R),16000,32801,20607,16002,32803,20623,0.996,0.954988
483,5813078552,422725634,bL(R),bL(R),18113,31184,20137,18113,31193,20116,0.834,0.4773038
484,5813078552,422725634,bL(R),bL(R),18008,31256,20182,18003,31256,20169,0.791,0.977744
485,5813078552,422725634,bL(R),bL(R),16182,32727,20824,16197,32726,20819,0.86,0.923386
486,5813078552,422725634,bL(R),bL(R),15072,31913,20332,15082,31900,20328,0.973,0.984215
487,5813078552,394427392,bL(R),bL(R),21888,31116,19948,21888,31110,19932,0.885,0.803028
488,5813078552,394397189,bL(R),bL(R),15479,30826,20580,15462,30826,20576,0.98,0.914479
